start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season
20/04/2018 0:04,5,rat,20/04/2018 0:00,20/04/2018 0:18,235,1,0,4,19/04/2018 19:12,4.871111111,1
20/04/2018 0:04,0.016181067,rat,20/04/2018 0:00,20/04/2018 0:18,262,1,0,4,19/04/2018 19:12,4.878611111,1
20/04/2018 0:05,29,rat_and_bat,20/04/2018 0:00,20/04/2018 0:18,295,1,0,4,19/04/2018 19:12,4.887777778,1
20/04/2018 0:05,3,rat_and_bat,20/04/2018 0:00,20/04/2018 0:18,320,1,0,4,19/04/2018 19:12,4.894722222,1
20/04/2018 0:06,18,rat_and_bat,20/04/2018 0:00,20/04/2018 0:18,341,1,0,4,19/04/2018 19:12,4.900555556,1
20/04/2018 0:08,11,rat,20/04/2018 0:00,20/04/2018 0:18,508,1,0,4,19/04/2018 19:12,4.946944444,1
20/04/2018 0:10,1,fast,20/04/2018 0:00,20/04/2018 0:18,579,0,1,4,19/04/2018 19:12,4.966666667,1
20/04/2018 0:11,0.093784466,fast,20/04/2018 0:00,20/04/2018 0:18,673,0,1,4,19/04/2018 19:12,4.992777778,1
20/04/2018 0:11,0.019265878,fast,20/04/2018 0:00,20/04/2018 0:18,697,0,1,4,19/04/2018 19:12,4.999444444,1
20/04/2018 0:12,1,fast,20/04/2018 0:00,20/04/2018 0:18,711,0,1,4,19/04/2018 19:12,5.003333333,1
20/04/2018 0:13,6,fast,20/04/2018 0:00,20/04/2018 0:18,809,0,1,4,19/04/2018 19:12,5.030555556,1
20/04/2018 0:14,10,rat,20/04/2018 0:00,20/04/2018 0:18,825,1,0,4,19/04/2018 19:12,5.035,1
20/04/2018 0:14,0.058920205,fast,20/04/2018 0:00,20/04/2018 0:18,863,0,1,4,19/04/2018 19:12,5.045555556,1
20/04/2018 2:00,0.024862202,fast,20/04/2018 1:59,20/04/2018 2:03,39,0,1,4,19/04/2018 19:12,6.802777778,1
20/04/2018 2:00,1,fast,20/04/2018 1:59,20/04/2018 2:03,41,0,1,4,19/04/2018 19:12,6.803333333,1
20/04/2018 2:00,10,rat,20/04/2018 1:59,20/04/2018 2:03,65,1,0,4,19/04/2018 19:12,6.81,1
20/04/2018 2:00,1,fast,20/04/2018 1:59,20/04/2018 2:03,84,0,1,4,19/04/2018 19:12,6.815277778,1
20/04/2018 2:01,1,fast,20/04/2018 1:59,20/04/2018 2:03,122,0,1,4,19/04/2018 19:12,6.825833333,1
20/04/2018 2:01,0.014004332,fast,20/04/2018 1:59,20/04/2018 2:03,141,0,1,4,19/04/2018 19:12,6.831111111,1
20/04/2018 2:02,7,rat,20/04/2018 1:59,20/04/2018 2:03,164,1,0,4,19/04/2018 19:12,6.8375,1
20/04/2018 2:03,7,pick,20/04/2018 1:59,20/04/2018 2:03,216,0,1,4,19/04/2018 19:12,6.851944444,1
20/04/2018 2:48,3,rat,20/04/2018 2:44,20/04/2018 2:51,210,1,0,4,19/04/2018 19:12,7.604166667,1
20/04/2018 2:48,6,rat,20/04/2018 2:44,20/04/2018 2:51,235,1,0,4,19/04/2018 19:12,7.611111111,1
20/04/2018 2:48,1,,20/04/2018 2:44,20/04/2018 2:51,248,0,0,4,19/04/2018 19:12,7.614722222,1
20/04/2018 2:49,4,pick,20/04/2018 2:44,20/04/2018 2:51,269,0,1,4,19/04/2018 19:12,7.620555556,1
20/04/2018 2:49,5,pick,20/04/2018 2:44,20/04/2018 2:51,303,0,1,4,19/04/2018 19:12,7.63,1
20/04/2018 2:51,26,,20/04/2018 2:44,20/04/2018 2:51,375,0,0,4,19/04/2018 19:12,7.65,1
20/04/2018 3:27,4,fast,20/04/2018 3:24,20/04/2018 3:36,180,0,1,4,19/04/2018 19:12,8.251666667,1
20/04/2018 3:31,4,fast,20/04/2018 3:24,20/04/2018 3:36,467,0,1,4,19/04/2018 19:12,8.331388889,1
20/04/2018 3:32,10,pick,20/04/2018 3:24,20/04/2018 3:36,512,0,1,4,19/04/2018 19:12,8.343888889,1
20/04/2018 3:32,10,rat,20/04/2018 3:24,20/04/2018 3:36,521,1,0,4,19/04/2018 19:12,8.346388889,1
20/04/2018 3:33,2,fast,20/04/2018 3:24,20/04/2018 3:36,547,0,1,4,19/04/2018 19:12,8.353611111,1
20/04/2018 3:33,1,fast,20/04/2018 3:24,20/04/2018 3:36,573,0,1,4,19/04/2018 19:12,8.360833333,1
20/04/2018 3:33,3,fast,20/04/2018 3:24,20/04/2018 3:36,591,0,1,4,19/04/2018 19:12,8.365833333,1
20/04/2018 3:34,3,pick,20/04/2018 3:24,20/04/2018 3:36,621,0,1,4,19/04/2018 19:12,8.374166667,1
20/04/2018 3:35,73,rat_and_bat,20/04/2018 3:24,20/04/2018 3:36,655,1,0,4,19/04/2018 19:12,8.383611111,1
20/04/2018 3:57,3,fast,20/04/2018 3:51,20/04/2018 4:01,330,0,1,4,19/04/2018 19:12,8.756111111,1
20/04/2018 3:59,0.068554286,fast,20/04/2018 3:51,20/04/2018 4:01,487,0,1,4,19/04/2018 19:12,8.799722222,1
20/04/2018 4:00,3,pick,20/04/2018 3:51,20/04/2018 4:01,522,0,1,4,19/04/2018 19:12,8.809444444,1
21/04/2018 19:30,4,rat,21/04/2018 19:30,21/04/2018 19:35,24,1,0,4,21/04/2018 19:14,0.276944444,1
21/04/2018 19:58,1,fast,21/04/2018 19:57,21/04/2018 20:06,17,0,1,4,21/04/2018 19:14,0.736388889,1
21/04/2018 19:59,20,pick_and_others,21/04/2018 19:57,21/04/2018 20:06,108,1,1,4,21/04/2018 19:14,0.761666667,1
21/04/2018 20:00,9,rat,21/04/2018 19:57,21/04/2018 20:06,130,1,0,4,21/04/2018 19:14,0.767777778,1
21/04/2018 20:05,54,pick_and_others,21/04/2018 19:57,21/04/2018 20:06,474,1,1,4,21/04/2018 19:14,0.863333333,1
21/04/2018 22:57,1,fast,21/04/2018 22:57,21/04/2018 22:59,7,0,1,4,21/04/2018 19:14,3.726666667,1
21/04/2018 22:57,25,pick,21/04/2018 22:57,21/04/2018 22:59,22,0,1,4,21/04/2018 19:14,3.730833333,1
21/04/2018 22:58,14,pick_and_others,21/04/2018 22:57,21/04/2018 22:59,88,1,1,4,21/04/2018 19:14,3.749166667,1
21/04/2018 22:59,8,bat,21/04/2018 22:57,21/04/2018 22:59,97,1,0,4,21/04/2018 19:14,3.751666667,1
21/04/2018 22:59,6,pick,21/04/2018 22:57,21/04/2018 22:59,102,0,1,4,21/04/2018 19:14,3.753055556,1
21/04/2018 23:52,26,pick_and_others,21/04/2018 23:50,21/04/2018 23:56,112,1,1,4,21/04/2018 19:14,4.640833333,1
21/04/2018 23:52,6,pick,21/04/2018 23:50,21/04/2018 23:56,126,0,1,4,21/04/2018 19:14,4.644722222,1
21/04/2018 23:53,24,pick_and_bat,21/04/2018 23:50,21/04/2018 23:56,196,1,1,4,21/04/2018 19:14,4.664166667,1
21/04/2018 23:54,1,fast,21/04/2018 23:50,21/04/2018 23:56,258,0,1,4,21/04/2018 19:14,4.681388889,1
21/04/2018 23:55,19,fast,21/04/2018 23:50,21/04/2018 23:56,287,0,1,4,21/04/2018 19:14,4.689444444,1
22/04/2018 1:25,3,fast,22/04/2018 1:25,22/04/2018 1:26,0,0,1,4,21/04/2018 19:14,6.1875,1
22/04/2018 1:25,6,pick,22/04/2018 1:25,22/04/2018 1:26,14,0,1,4,21/04/2018 19:14,6.191388889,1
22/04/2018 1:26,1,fast,22/04/2018 1:25,22/04/2018 1:26,48,0,1,4,21/04/2018 19:14,6.200833333,1
22/04/2018 1:49,7,bats,22/04/2018 1:48,22/04/2018 1:50,28,1,0,4,21/04/2018 19:14,6.583333333,1
22/04/2018 1:49,1,pick,22/04/2018 1:48,22/04/2018 1:50,59,0,1,4,21/04/2018 19:14,6.591944444,1
22/04/2018 1:50,16,bats,22/04/2018 1:48,22/04/2018 1:50,109,1,0,4,21/04/2018 19:14,6.605833333,1
22/04/2018 2:13,11,pick,22/04/2018 2:13,22/04/2018 2:17,23,0,1,4,21/04/2018 19:14,6.989722222,1
22/04/2018 2:15,18,pick,22/04/2018 2:13,22/04/2018 2:17,141,0,1,4,21/04/2018 19:14,7.0225,1
22/04/2018 2:16,2,pick,22/04/2018 2:13,22/04/2018 2:17,191,0,1,4,21/04/2018 19:14,7.036388889,1
22/04/2018 3:36,2,fast,22/04/2018 3:31,22/04/2018 3:44,309,0,1,4,21/04/2018 19:14,8.379722222,1
22/04/2018 3:39,1,fast,22/04/2018 3:31,22/04/2018 3:44,482,0,1,4,21/04/2018 19:14,8.427777778,1
22/04/2018 3:39,7,pick,22/04/2018 3:31,22/04/2018 3:44,501,0,1,4,21/04/2018 19:14,8.433055556,1
22/04/2018 3:42,6,pick,22/04/2018 3:31,22/04/2018 3:44,659,0,1,4,21/04/2018 19:14,8.476944444,1
22/04/2018 3:43,5,fast,22/04/2018 3:31,22/04/2018 3:44,707,0,1,4,21/04/2018 19:14,8.490277778,1
22/04/2018 3:43,2,fast,22/04/2018 3:31,22/04/2018 3:44,722,0,1,4,21/04/2018 19:14,8.494444444,1
22/04/2018 3:43,23,bat_and_rat,22/04/2018 3:31,22/04/2018 3:44,734,1,0,4,21/04/2018 19:14,8.497777778,1
22/04/2018 3:44,13,pick_and_rat,22/04/2018 3:31,22/04/2018 3:44,769,1,1,4,21/04/2018 19:14,8.5075,1
22/04/2018 3:42,71,bat,22/04/2018 3:31,22/04/2018 3:44,666,1,0,4,21/04/2018 19:14,8.478888889,1
22/04/2018 5:27,2,fast,22/04/2018 5:21,22/04/2018 5:55,372,0,1,4,21/04/2018 19:14,10.23305556,1
18/04/2018 5:19,1,fast,18/04/2018 5:15,18/04/2018 5:25,263,0,1,4,17/04/2018 19:11,10.14944444,1
28/04/2018 19:08,0.025345863,fast,28/04/2018 19:08,28/04/2018 19:16,2,0,1,4,28/04/2018 19:19,-0.169166667,1
28/04/2018 19:10,0.096196,fast,28/04/2018 19:08,28/04/2018 19:16,76,0,1,4,28/04/2018 19:19,-0.148611111,1
28/04/2018 19:10,0.063701466,pick,28/04/2018 19:08,28/04/2018 19:16,91,0,1,4,28/04/2018 19:19,-0.144444444,1
28/04/2018 20:39,0.094784549,fast,28/04/2018 20:37,28/04/2018 20:44,105,0,1,4,28/04/2018 19:19,1.341944444,1
28/04/2018 20:40,0.076254237,others,28/04/2018 20:37,28/04/2018 20:44,166,1,0,4,28/04/2018 19:19,1.358888889,1
28/04/2018 20:44,0.014184241,rat,28/04/2018 20:37,28/04/2018 20:44,383,1,0,4,28/04/2018 19:19,1.419166667,1
28/04/2018 21:30,9,rat,28/04/2018 21:30,28/04/2018 21:31,0,1,0,4,28/04/2018 19:19,2.198055556,1
28/04/2018 21:31,28,rat_and_pick,28/04/2018 21:30,28/04/2018 21:31,46,1,1,4,28/04/2018 19:19,2.210833333,1
28/04/2018 23:02,1,fast,28/04/2018 23:01,28/04/2018 23:12,85,0,1,4,28/04/2018 19:19,3.725555556,1
28/04/2018 23:04,5,fast,28/04/2018 23:01,28/04/2018 23:12,188,0,1,4,28/04/2018 19:19,3.754166667,1
28/04/2018 23:21,0.047647063,bat_fight,28/04/2018 23:21,28/04/2018 23:24,0,1,0,4,28/04/2018 19:19,4.036944444,1
28/04/2018 23:22,0.090449811,rat,28/04/2018 23:21,28/04/2018 23:24,63,1,0,4,28/04/2018 19:19,4.054444444,1
28/04/2018 23:23,3,fast,28/04/2018 23:21,28/04/2018 23:24,139,0,1,4,28/04/2018 19:19,4.075555556,1
28/04/2018 23:24,14,pick,28/04/2018 23:21,28/04/2018 23:24,171,0,1,4,28/04/2018 19:19,4.084444444,1
29/04/2018 0:22,17,rat,29/04/2018 0:22,29/04/2018 0:27,28,1,0,4,28/04/2018 19:19,5.060833333,1
29/04/2018 0:23,20,rat,29/04/2018 0:22,29/04/2018 0:27,82,1,0,4,28/04/2018 19:19,5.075833333,1
29/04/2018 0:25,0.099179779,rat,29/04/2018 0:22,29/04/2018 0:27,206,1,0,4,28/04/2018 19:19,5.110277778,1
29/04/2018 0:27,11,pick,29/04/2018 0:22,29/04/2018 0:27,309,0,1,4,28/04/2018 19:19,5.138888889,1
29/04/2018 0:55,2,fast,29/04/2018 0:55,29/04/2018 0:56,8,0,1,4,28/04/2018 19:19,5.611111111,1
29/04/2018 0:55,0.043720185,rat,29/04/2018 0:55,29/04/2018 0:56,11,1,0,4,28/04/2018 19:19,5.611944444,1
29/04/2018 0:55,0.019372407,"157.0,2.6,349.0,159.3; 572.1,275.7,638.3,360.0",29/04/2018 0:55,29/04/2018 0:56,19,0,0,4,28/04/2018 19:19,5.614166667,1
29/04/2018 0:56,174,pick_rat_bat,29/04/2018 0:55,29/04/2018 0:56,50,1,1,4,28/04/2018 19:19,5.622777778,1
29/04/2018 1:03,2,rat,29/04/2018 1:02,29/04/2018 1:06,47,1,0,4,28/04/2018 19:19,5.735277778,1
29/04/2018 1:03,6,rat,29/04/2018 1:02,29/04/2018 1:06,66,1,0,4,28/04/2018 19:19,5.740555556,1
29/04/2018 1:03,5,rat_and_bat,29/04/2018 1:02,29/04/2018 1:06,78,1,0,4,28/04/2018 19:19,5.743888889,1
29/04/2018 1:03,3,fast,29/04/2018 1:02,29/04/2018 1:06,87,0,1,4,28/04/2018 19:19,5.746388889,1
29/04/2018 1:04,0.069546705,rat,29/04/2018 1:02,29/04/2018 1:06,132,1,0,4,28/04/2018 19:19,5.758888889,1
29/04/2018 1:04,0.035887407,bat,29/04/2018 1:02,29/04/2018 1:06,143,1,0,4,28/04/2018 19:19,5.761944444,1
29/04/2018 1:05,5,pick,29/04/2018 1:02,29/04/2018 1:06,172,0,1,4,28/04/2018 19:19,5.77,1
29/04/2018 1:05,6,fast,29/04/2018 1:02,29/04/2018 1:06,182,0,1,4,28/04/2018 19:19,5.772777778,1
29/04/2018 1:05,0.087634798,fast,29/04/2018 1:02,29/04/2018 1:06,206,0,1,4,28/04/2018 19:19,5.779444444,1
29/04/2018 1:05,3,fast,29/04/2018 1:02,29/04/2018 1:06,211,0,1,4,28/04/2018 19:19,5.780833333,1
29/04/2018 1:20,0.038141769,pick,29/04/2018 1:19,29/04/2018 1:24,5,0,1,4,28/04/2018 19:19,6.0175,1
29/04/2018 1:20,0.09694048,bat_and_pick_far,29/04/2018 1:19,29/04/2018 1:24,38,1,1,4,28/04/2018 19:19,6.026666667,1
29/04/2018 1:20,2,fast,29/04/2018 1:19,29/04/2018 1:24,58,0,1,4,28/04/2018 19:19,6.032222222,1
29/04/2018 1:21,2,fast,29/04/2018 1:19,29/04/2018 1:24,119,0,1,4,28/04/2018 19:19,6.049166667,1
29/04/2018 1:43,4,fast,29/04/2018 1:41,29/04/2018 1:51,105,0,1,4,28/04/2018 19:19,6.409444444,1
29/04/2018 1:44,5,pick,29/04/2018 1:41,29/04/2018 1:51,180,0,1,4,28/04/2018 19:19,6.430277778,1
29/04/2018 1:44,3,fast,29/04/2018 1:41,29/04/2018 1:51,187,0,1,4,28/04/2018 19:19,6.432222222,1
29/04/2018 1:45,5,pick,29/04/2018 1:41,29/04/2018 1:51,247,0,1,4,28/04/2018 19:19,6.448888889,1
29/04/2018 1:46,0.020820512,fast,29/04/2018 1:41,29/04/2018 1:51,252,0,1,4,28/04/2018 19:19,6.450277778,1
29/04/2018 1:48,9,bat,29/04/2018 1:41,29/04/2018 1:51,419,1,0,4,28/04/2018 19:19,6.496666667,1
29/04/2018 1:49,1,fast_far,29/04/2018 1:41,29/04/2018 1:51,436,0,1,4,28/04/2018 19:19,6.501388889,1
29/04/2018 1:51,21,pick,29/04/2018 1:41,29/04/2018 1:51,572,0,1,4,28/04/2018 19:19,6.539166667,1
29/04/2018 1:51,4,bat,29/04/2018 1:41,29/04/2018 1:51,592,1,0,4,28/04/2018 19:19,6.544722222,1
29/04/2018 2:51,1,fast,29/04/2018 2:51,29/04/2018 3:06,36,0,1,4,28/04/2018 19:19,7.544166667,1
29/04/2018 2:52,31,pick,29/04/2018 2:51,29/04/2018 3:06,80,0,1,4,28/04/2018 19:19,7.556388889,1
29/04/2018 2:53,6,pick,29/04/2018 2:51,29/04/2018 3:06,169,0,1,4,28/04/2018 19:19,7.581111111,1
29/04/2018 2:58,2,bat,29/04/2018 2:51,29/04/2018 3:06,452,1,0,4,28/04/2018 19:19,7.659722222,1
29/04/2018 2:58,0.071250736,bat_and_pick,29/04/2018 2:51,29/04/2018 3:06,466,1,1,4,28/04/2018 19:19,7.663611111,1
29/04/2018 2:59,4,pick,29/04/2018 2:51,29/04/2018 3:06,485,0,1,4,28/04/2018 19:19,7.668888889,1
29/04/2018 2:59,7,pick,29/04/2018 2:51,29/04/2018 3:06,499,0,1,4,28/04/2018 19:19,7.672777778,1
29/04/2018 3:04,3,fast,29/04/2018 2:51,29/04/2018 3:06,783,0,1,4,28/04/2018 19:19,7.751666667,1
29/04/2018 3:05,0.083007044,"530.0,20.0,611.0,156.0; 227.6,128.8,290.8,208.0",29/04/2018 2:51,29/04/2018 3:06,846,0,0,4,28/04/2018 19:19,7.769166667,1
29/04/2018 3:06,0.014550835,pick_and_all,29/04/2018 2:51,29/04/2018 3:06,903,1,1,4,28/04/2018 19:19,7.785,1
29/04/2018 3:14,72,pick_and_bat,29/04/2018 3:11,29/04/2018 3:15,211,1,1,4,28/04/2018 19:19,7.925833333,1
29/04/2018 3:34,2,bat,29/04/2018 3:33,29/04/2018 3:48,26,1,0,4,28/04/2018 19:19,8.252222222,1
29/04/2018 3:34,12,pick,29/04/2018 3:33,29/04/2018 3:48,63,0,1,4,28/04/2018 19:19,8.2625,1
29/04/2018 3:40,0.025349973,bats,29/04/2018 3:33,29/04/2018 3:48,402,1,0,4,28/04/2018 19:19,8.356666667,1
29/04/2018 3:45,0.094601342,rat,29/04/2018 3:33,29/04/2018 3:48,708,1,0,4,28/04/2018 19:19,8.441666667,1
29/04/2018 3:46,26,rat_pick,29/04/2018 3:33,29/04/2018 3:48,740,1,1,4,28/04/2018 19:19,8.450555556,1
29/04/2018 4:34,0.044300625,fast,29/04/2018 4:31,29/04/2018 4:37,192,0,1,4,28/04/2018 19:19,9.265,1
29/04/2018 4:36,0.09536188,fast,29/04/2018 4:31,29/04/2018 4:37,315,0,1,4,28/04/2018 19:19,9.299166667,1
29/04/2018 5:00,0.091074825,fast,29/04/2018 4:58,29/04/2018 5:00,109,0,1,4,28/04/2018 19:19,9.688333333,1
28/04/2018 23:21,2,fast,28/04/2018 23:21,28/04/2018 23:24,44,0,1,4,28/04/2018 19:19,4.049166667,1
28/04/2018 23:22,1,pick,28/04/2018 23:21,28/04/2018 23:24,60,0,1,4,28/04/2018 19:19,4.053611111,1
28/04/2018 23:22,80,rat,28/04/2018 23:21,28/04/2018 23:24,71,1,0,4,28/04/2018 19:19,4.056666667,1
29/04/2018 2:51,67,bat,29/04/2018 2:51,29/04/2018 3:06,41,1,0,4,28/04/2018 19:19,7.545555556,1
29/04/2018 2:52,1,fast,29/04/2018 2:51,29/04/2018 3:06,66,0,1,4,28/04/2018 19:19,7.5525,1
29/04/2018 3:06,2,fight,29/04/2018 2:51,29/04/2018 3:06,902,0,0,4,28/04/2018 19:19,7.784722222,1
29/04/2018 3:46,105,rat_and_pick,29/04/2018 3:33,29/04/2018 3:48,773,1,1,4,28/04/2018 19:19,8.459722222,1
29/04/2018 20:43,0.017597713,fast,29/04/2018 20:37,29/04/2018 20:53,389,0,1,4,29/04/2018 19:19,1.414722222,1
29/04/2018 20:48,0.032534418,fast,29/04/2018 20:37,29/04/2018 20:53,695,0,1,4,29/04/2018 19:19,1.499722222,1
29/04/2018 20:49,4,fast,29/04/2018 20:37,29/04/2018 20:53,710,0,1,4,29/04/2018 19:19,1.503888889,1
29/04/2018 20:50,14,bat_rat_pick,29/04/2018 20:37,29/04/2018 20:53,759,1,1,4,29/04/2018 19:19,1.5175,1
29/04/2018 22:53,20,rat_and_bat,29/04/2018 22:53,29/04/2018 23:06,4,1,0,4,29/04/2018 19:19,3.5725,1
29/04/2018 22:53,2,fast,29/04/2018 22:53,29/04/2018 23:06,9,0,1,4,29/04/2018 19:19,3.573888889,1
29/04/2018 22:54,36,rat,29/04/2018 22:53,29/04/2018 23:06,67,1,0,4,29/04/2018 19:19,3.59,1
29/04/2018 22:55,8,rat,29/04/2018 22:53,29/04/2018 23:06,144,1,0,4,29/04/2018 19:19,3.611388889,1
29/04/2018 22:56,0.097800752,rat,29/04/2018 22:53,29/04/2018 23:06,184,1,0,4,29/04/2018 19:19,3.6225,1
29/04/2018 23:00,0.063312201,bat_fight,29/04/2018 22:53,29/04/2018 23:06,428,1,0,4,29/04/2018 19:19,3.690277778,1
29/04/2018 23:01,18,bat_pick,29/04/2018 22:53,29/04/2018 23:06,490,1,1,4,29/04/2018 19:19,3.7075,1
29/04/2018 23:01,2,fast,29/04/2018 22:53,29/04/2018 23:06,521,0,1,4,29/04/2018 19:19,3.716111111,1
29/04/2018 23:02,5,rat_and_pick,29/04/2018 22:53,29/04/2018 23:06,529,1,1,4,29/04/2018 19:19,3.718333333,1
29/04/2018 23:06,0.078489345,fast,29/04/2018 22:53,29/04/2018 23:06,776,0,1,4,29/04/2018 19:19,3.786944444,1
30/04/2018 1:30,22,pick_bat,30/04/2018 1:26,30/04/2018 1:44,239,1,1,4,29/04/2018 19:19,6.196944444,1
30/04/2018 1:31,46,pick_bat,30/04/2018 1:26,30/04/2018 1:44,257,1,1,4,29/04/2018 19:19,6.201944444,1
30/04/2018 1:31,9,pick_bat,30/04/2018 1:26,30/04/2018 1:44,290,1,1,4,29/04/2018 19:19,6.211111111,1
30/04/2018 1:31,4,fast,30/04/2018 1:26,30/04/2018 1:44,304,0,1,4,29/04/2018 19:19,6.215,1
30/04/2018 1:32,0.085746166,rat_pick,30/04/2018 1:26,30/04/2018 1:44,315,1,1,4,29/04/2018 19:19,6.218055556,1
30/04/2018 1:32,4,pick,30/04/2018 1:26,30/04/2018 1:44,323,0,1,4,29/04/2018 19:19,6.220277778,1
30/04/2018 1:33,0.040027684,rat,30/04/2018 1:26,30/04/2018 1:44,407,1,0,4,29/04/2018 19:19,6.243611111,1
30/04/2018 1:37,0.076567662,fast,30/04/2018 1:26,30/04/2018 1:44,633,0,1,4,29/04/2018 19:19,6.306388889,1
30/04/2018 1:40,0.072746343,bat_and_rat,30/04/2018 1:26,30/04/2018 1:44,800,1,0,4,29/04/2018 19:19,6.352777778,1
30/04/2018 1:40,0.055695432,bat_and_rat,30/04/2018 1:26,30/04/2018 1:44,808,1,0,4,29/04/2018 19:19,6.355,1
30/04/2018 1:40,33,bat_and_rat,30/04/2018 1:26,30/04/2018 1:44,816,1,0,4,29/04/2018 19:19,6.357222222,1
30/04/2018 1:40,39,pick_and_bat,30/04/2018 1:26,30/04/2018 1:44,844,1,1,4,29/04/2018 19:19,6.365,1
30/04/2018 1:42,3,fast,30/04/2018 1:26,30/04/2018 1:44,925,0,1,4,29/04/2018 19:19,6.3875,1
30/04/2018 2:42,0.094277126,fast,30/04/2018 2:41,30/04/2018 2:55,63,0,1,4,29/04/2018 19:19,7.387777778,1
30/04/2018 2:42,1,fast,30/04/2018 2:41,30/04/2018 2:55,91,0,1,4,29/04/2018 19:19,7.395555556,1
30/04/2018 2:43,0.019462583,no_food,30/04/2018 2:41,30/04/2018 2:55,142,0,0,4,29/04/2018 19:19,7.409722222,1
30/04/2018 2:43,7,pick,30/04/2018 2:41,30/04/2018 2:55,162,0,1,4,29/04/2018 19:19,7.415277778,1
30/04/2018 2:44,0.037865482,fast,30/04/2018 2:41,30/04/2018 2:55,191,0,1,4,29/04/2018 19:19,7.423333333,1
30/04/2018 2:44,4,fast,30/04/2018 2:41,30/04/2018 2:55,222,0,1,4,29/04/2018 19:19,7.431944444,1
