time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
2017-12-26 16:13:00,0,-0.5,20,4.0,0.0,0
2017-12-26 16:43:00,0,0.0,28,4.0,0.0,0
2017-12-26 17:13:00,0,0.5,25,4.0,0.0,0
2017-12-26 17:43:00,0,1.0,71,4.0,0.0,0
2017-12-26 18:13:00,0,1.5,44,3.753856942,0.0,0
2017-12-26 18:43:00,0,2.0,44,3.147265077,0.0,0
2017-12-26 19:13:00,0,2.5,41,3.0,0.0,0
2017-12-26 19:43:00,0,3.0,54,3.0,0.0,0
2017-12-26 20:13:00,0,3.5,32,3.0,0.0,0
2017-12-26 20:43:00,0,4.0,51,2.968873797,1.283333333,2
2017-12-26 21:13:00,0,4.5,53,2.561403509,4.866666667,1
2017-12-26 21:43:00,0,5.0,47,2.086587436,7.9,1
2017-12-26 22:13:00,0,5.5,75,2.0,0.133333333,1
2017-12-26 22:43:00,0,6.0,45,1.958064516,0.0,0
2017-12-26 23:13:00,0,6.5,30,1.55,0.0,0
2017-12-26 23:43:00,0,7.0,44,1.049289229,0.0,0
2017-12-27 00:13:00,0,7.5,30,0.542372881,0.0,0
2017-12-27 00:43:00,0,8.0,26,0.144067797,0.0,0
2017-12-27 01:13:00,0,8.5,16,0.0,6.683333333,1
2017-12-27 01:43:00,0,9.0,13,0.0,0.016666667,1
2017-12-27 02:13:00,0,9.5,17,0.0,0.0,0
2017-12-27 02:43:00,0,10.0,15,0.0,0.0,0
2017-12-27 03:13:00,0,10.5,14,0.0,0.0,0
2017-12-27 03:43:00,0,11.0,13,0.0,0.0,0
2017-12-27 16:13:00,0,-0.5,13,4.0,0.0,0
2017-12-27 16:43:00,0,0.0,18,4.0,0.0,0
2017-12-27 17:13:00,0,0.5,31,4.0,0.0,0
2017-12-27 17:43:00,0,1.0,35,4.0,0.0,0
2017-12-27 18:13:00,0,1.5,22,4.0,0.0,0
2017-12-27 18:43:00,0,2.0,24,3.964516129,0.0,0
2017-12-27 19:13:00,0,2.5,30,3.566666667,0.0,0
2017-12-27 19:43:00,0,3.0,73,3.102150538,0.0,0
2017-12-27 20:13:00,0,3.5,67,3.0,0.0,0
2017-12-27 20:43:00,0,4.0,2,3.0,0.0,0
2017-12-27 21:13:00,0,4.5,25,3.0,0.0,0
2017-12-27 21:43:00,0,5.0,48,2.970430108,0.0,0
2017-12-27 22:13:00,0,5.5,52,2.583333333,0.0,0
2017-12-27 22:43:00,0,6.0,61,2.112903226,0.0,0
2017-12-27 23:13:00,0,6.5,17,2.0,0.0,0
2017-12-27 23:43:00,0,7.0,12,2.0,0.0,0
2017-12-28 00:13:00,0,7.5,11,2.0,0.0,0
2017-12-28 00:43:00,0,8.0,34,1.953405018,4.166666667,1
2017-12-28 01:13:00,0,8.5,40,1.555555556,0.0,0
2017-12-28 01:43:00,0,9.0,37,1.107526882,0.0,0
2017-12-28 02:13:00,0,9.5,34,1.0,0.0,0
2017-12-28 02:43:00,0,10.0,23,1.0,0.0,0
2017-12-28 03:13:00,0,10.5,21,1.0,0.0,0
2017-12-28 03:43:00,0,11.0,5,0.971774194,16.01666667,1
2017-12-28 04:13:00,0,11.5,11,0.730769231,0.883333333,1
2017-12-28 04:43:00,0,12.0,3,0.442307692,0.0,0
2017-12-28 16:14:00,0,-0.5,8,4.0,0.0,0
2017-12-28 16:44:00,0,0.0,3,4.0,0.0,0
2017-12-28 17:14:00,0,0.5,24,4.0,0.0,0
2017-12-28 17:44:00,0,1.0,23,4.0,0.0,0
2017-12-28 18:14:00,0,1.5,48,4.0,0.0,0
2017-12-28 18:44:00,0,2.0,55,3.962648557,0.0,0
2017-12-28 19:14:00,0,2.5,23,3.543859649,8.1,1
2017-12-28 19:44:00,0,3.0,23,3.07696661,2.5,1
2017-12-28 20:14:00,0,3.5,32,3.0,0.0,0
2017-12-28 20:44:00,0,4.0,29,3.0,0.0,0
2017-12-28 21:14:00,0,4.5,50,3.0,0.0,0
2017-12-28 21:44:00,0,5.0,49,2.951877314,0.0,0
2017-12-28 22:14:00,0,5.5,57,2.540983607,0.0,0
2017-12-28 22:44:00,0,6.0,66,2.090428345,0.0,0
2017-12-28 23:14:00,0,6.5,52,2.0,0.0,0
2017-12-28 23:44:00,0,7.0,42,2.0,0.0,0
2017-12-29 00:14:00,0,7.5,29,2.0,0.0,0
2017-12-29 00:44:00,0,8.0,38,1.951075269,0.0,0
2017-12-29 01:14:00,0,8.5,44,1.533333333,0.0,0
2017-12-29 01:44:00,0,9.0,23,1.082258065,0.0,0
2017-12-29 02:14:00,0,9.5,25,1.0,0.0,0
2017-12-29 02:44:00,0,10.0,31,0.947076613,0.0,0
2017-12-29 03:14:00,0,10.5,24,0.546875,0.0,0
2017-12-29 03:44:00,0,11.0,18,0.15625,0.9,1
2017-12-29 04:14:00,0,11.5,3,0.0,0.0,0
2017-12-29 04:44:00,0,12.0,6,0.0,0.0,0
2017-12-29 14:45:00,0,-2.0,7,4.0,0.0,0
2017-12-29 15:15:00,0,-1.5,1,4.0,0.0,0
2017-12-29 15:45:00,0,-1.0,1,4.0,0.0,0
2017-12-29 16:15:00,0,-0.5,6,4.0,0.0,0
2017-12-29 16:45:00,0,0.0,7,4.0,0.0,0
2017-12-29 17:15:00,0,0.5,14,4.0,0.0,0
2017-12-29 17:45:00,0,1.0,14,4.0,0.0,0
2017-12-29 18:15:00,0,1.5,9,4.0,6.783333333,1
2017-12-29 18:45:00,0,2.0,19,3.949388209,0.0,0
2017-12-29 19:15:00,0,2.5,26,3.517241379,0.0,0
2017-12-29 19:45:00,0,3.0,29,3.066740823,0.0,0
2017-12-29 20:15:00,0,3.5,15,3.0,0.0,0
2017-12-29 20:45:00,0,4.0,67,3.0,0.0,0
2017-12-29 21:15:00,0,4.5,56,3.0,0.0,0
2017-12-29 21:45:00,0,5.0,45,3.0,0.0,0
2017-12-29 22:15:00,0,5.5,60,3.0,0.0,0
2017-12-29 22:45:00,0,6.0,59,3.0,0.0,0
2017-12-29 23:15:00,0,6.5,40,3.0,8.883333333,1
2017-12-29 23:45:00,0,7.0,49,2.939516129,0.0,0
2017-12-30 00:15:00,0,7.5,42,2.53125,0.0,0
2017-12-30 00:45:00,0,8.0,39,2.057747696,0.0,0
2017-12-30 01:15:00,0,8.5,47,1.535714286,0.0,0
2017-12-30 01:45:00,0,9.0,30,1.069124424,0.0,0
2017-12-30 02:15:00,0,9.5,41,1.0,0.0,0
2017-12-30 02:45:00,0,10.0,34,1.0,0.0,0
2017-12-30 03:15:00,0,10.5,23,1.0,0.0,0
2017-12-30 03:45:00,0,11.0,13,0.943074004,0.0,0
2017-12-30 04:15:00,0,11.5,16,0.558823529,0.0,0
2017-12-30 04:45:00,0,12.0,7,0.169117647,0.0,0
2017-12-30 05:15:00,0,12.5,7,0.0,0.0,0
2017-12-30 05:45:00,0,13.0,5,0.0,0.0,0
2017-12-30 06:15:00,0,13.5,1,0.0,0.0,0
2017-12-30 14:45:00,0,-2.0,10,0.0,0.0,0
2017-12-30 15:15:00,0,-1.5,14,0.0,0.0,0
2017-12-30 15:45:00,0,-1.0,3,0.0,0.0,0
2017-12-30 16:15:00,0,-0.5,3,0.0,0.0,0
2017-12-30 16:45:00,0,0.0,21,4.0,0.0,0
2017-12-30 17:15:00,0,0.5,32,4.0,0.0,0
2017-12-30 17:45:00,0,1.0,13,4.0,0.0,0
2017-12-30 18:15:00,0,1.5,36,4.0,3.283333333,1
2017-12-30 18:45:00,0,2.0,20,3.955857385,0.0,0
2017-12-30 19:15:00,0,2.5,35,3.526315789,0.0,0
2017-12-30 19:45:00,0,3.0,37,3.067911715,5.0,1
2017-12-30 20:15:00,0,3.5,33,3.0,0.0,0
2017-12-30 20:45:00,0,4.0,39,3.0,0.0,0
2017-12-30 21:15:00,0,4.5,25,3.0,0.0,0
2017-12-30 21:45:00,0,5.0,10,3.0,0.0,0
2017-12-30 22:15:00,0,5.5,64,3.0,0.0,0
2017-12-30 22:45:00,0,6.0,41,3.0,0.0,0
2017-12-30 23:15:00,0,6.5,5,3.0,0.0,0
2017-12-30 23:45:00,0,7.0,31,2.943548387,0.0,0
2017-12-31 00:15:00,0,7.5,45,2.516666667,0.0,0
2017-12-31 00:45:00,0,8.0,42,2.07311828,0.0,0
2017-12-31 01:15:00,0,8.5,53,2.0,0.0,0
2017-12-31 01:45:00,0,9.0,45,2.0,0.0,0
2017-12-31 02:15:00,0,9.5,27,2.0,0.0,0
2017-12-31 02:45:00,0,10.0,24,1.957353745,0.0,0
2017-12-31 03:15:00,0,10.5,26,1.542372881,0.0,0
2017-12-31 03:45:00,0,11.0,17,1.083652269,0.0,0
2017-12-31 04:15:00,0,11.5,8,1.0,0.0,0
2017-12-31 04:45:00,0,12.0,12,1.0,0.0,0
2017-12-31 05:15:00,0,12.5,6,1.0,0.0,0
2017-12-31 06:15:00,0,13.5,5,1.0,0.0,0
2017-12-31 15:46:00,0,-1.0,1,4.0,0.0,0
2017-12-31 16:16:00,0,-0.5,15,4.0,0.0,0
2017-12-31 16:46:00,0,0.0,4,4.0,0.0,0
2017-12-31 17:16:00,0,0.5,3,4.0,0.0,0
2017-12-31 17:46:00,0,1.0,14,4.0,0.0,0
2017-12-31 18:16:00,0,1.5,14,3.723839496,0.0,0
2017-12-31 18:46:00,0,2.0,31,3.094413847,0.0,0
2017-12-31 19:16:00,0,2.5,22,3.0,0.0,0
2017-12-31 19:46:00,0,3.0,19,3.0,0.0,0
2017-12-31 20:16:00,0,3.5,29,3.0,0.0,0
2017-12-31 20:46:00,0,4.0,24,3.0,0.0,0
2017-12-31 21:16:00,0,4.5,38,3.0,0.0,0
2017-12-31 21:46:00,0,5.0,20,3.0,0.0,0
2017-12-31 22:16:00,0,5.5,17,3.0,0.0,0
2017-12-31 22:46:00,0,6.0,18,2.92688172,0.0,0
2017-12-31 23:16:00,0,6.5,28,2.483333333,0.0,0
2017-12-31 23:46:00,0,7.0,45,2.056451613,0.0,0
2018-01-01 00:16:00,1,7.5,34,2.0,0.0,0
2018-01-01 00:46:00,1,8.0,35,2.0,0.0,0
2018-01-01 01:16:00,1,8.5,31,2.0,0.0,0
2018-01-01 01:46:00,1,9.0,18,1.92688172,4.933333333,1
2018-01-01 02:16:00,1,9.5,27,1.483333333,0.0,0
2018-01-01 02:46:00,1,10.0,38,1.056451613,0.0,0
2018-01-01 03:16:00,1,10.5,54,1.0,0.0,0
2018-01-01 03:46:00,1,11.0,13,1.0,0.0,0
2018-01-01 04:16:00,1,11.5,8,1.0,0.0,0
2018-01-01 04:46:00,1,12.0,27,1.0,0.0,0
2018-01-01 05:16:00,1,12.5,22,1.0,0.0,0
2018-01-01 05:46:00,1,13.0,4,1.0,0.083333333,1
2018-01-01 06:16:00,1,13.5,2,0.0,0.0,0
2018-01-01 16:17:00,1,-0.5,9,4.0,0.0,0
2018-01-01 16:47:00,1,0.0,18,4.0,0.0,0
2018-01-01 17:17:00,1,0.5,12,4.0,0.0,0
2018-01-01 17:47:00,1,1.0,17,4.0,0.0,0
2018-01-01 18:17:00,1,1.5,29,4.0,0.0,0
2018-01-01 18:47:00,1,2.0,37,3.94160178,0.0,0
2018-01-01 19:17:00,1,2.5,32,3.5,0.0,0
2018-01-01 19:47:00,1,3.0,25,3.05839822,0.0,0
2018-01-01 20:17:00,1,3.5,16,3.0,0.0,0
2018-01-01 20:47:00,1,4.0,62,3.0,0.0,0
2018-01-01 21:17:00,1,4.5,42,3.0,0.0,0
2018-01-01 21:47:00,1,5.0,49,3.0,0.0,0
2018-01-01 22:17:00,1,5.5,50,3.0,0.0,0
2018-01-01 22:47:00,1,6.0,66,2.920395421,0.0,0
2018-01-01 23:17:00,1,6.5,39,2.483870968,0.0,0
2018-01-01 23:47:00,1,7.0,52,2.062434964,0.0,0
2018-02-01 00:17:00,1,7.5,39,2.0,0.0,0
2018-02-01 00:47:00,1,8.0,23,2.0,0.0,0
2018-02-01 01:17:00,1,8.5,40,2.0,0.0,0
2018-02-01 01:47:00,1,9.0,34,1.837760911,0.0,0
2018-02-01 02:17:00,1,9.5,28,1.235294118,0.0,0
2018-02-01 02:47:00,1,10.0,32,0.0,0.0,0
2018-02-01 03:17:00,1,10.5,28,0.0,0.0,0
2018-02-01 03:47:00,1,11.0,7,0.0,2.316666667,1
2018-02-01 04:17:00,1,11.5,5,0.0,0.0,0
2018-02-01 04:47:00,1,12.0,1,0.0,0.0,0
2018-02-01 05:47:00,1,13.0,5,0.0,0.0,0
2018-02-01 06:17:00,1,13.5,4,0.0,0.0,0
2018-03-01 16:18:00,1,-0.5,20,4.0,0.0,0
2018-03-01 16:48:00,1,0.0,10,4.0,0.0,0
2018-03-01 17:18:00,1,0.5,10,4.0,0.0,0
2018-03-01 17:48:00,1,1.0,5,4.0,0.0,0
2018-03-01 18:18:00,1,1.5,24,4.0,0.0,0
2018-03-01 18:48:00,1,2.0,16,3.938021022,0.0,0
2018-03-01 19:18:00,1,2.5,11,3.629213483,0.0,0
2018-03-01 19:48:00,1,3.0,12,3.292134831,0.0,0
2018-03-01 20:18:00,1,3.5,10,3.023921711,0.0,0
2018-03-01 20:48:00,1,4.0,16,3.0,0.0,0
2018-03-01 21:18:00,1,4.5,30,3.0,0.0,0
2018-03-01 21:48:00,1,5.0,21,3.0,0.0,0
2018-03-01 22:18:00,1,5.5,32,3.0,0.0,0
2018-03-01 22:48:00,1,6.0,40,2.9243604,0.0,0
2018-03-01 23:18:00,1,6.5,32,2.465517241,0.0,0
2018-03-01 23:48:00,1,7.0,32,2.043381535,0.0,0
2018-04-01 00:18:00,1,7.5,23,2.0,0.0,0
2018-04-01 00:48:00,1,8.0,29,2.0,0.0,0
2018-04-01 01:18:00,1,8.5,14,2.0,0.0,0
2018-04-01 01:48:00,1,9.0,20,1.929240375,0.0,0
2018-04-01 02:18:00,1,9.5,17,1.5,0.0,0
2018-04-01 02:48:00,1,10.0,16,1.070759625,0.0,0
2018-04-01 03:18:00,1,10.5,16,1.0,0.0,0
2018-04-01 03:48:00,1,11.0,15,1.0,0.0,0
2018-04-01 04:18:00,1,11.5,16,0.0,0.0,0
2018-04-01 04:48:00,1,12.0,16,0.0,0.0,0
2018-04-01 05:18:00,1,12.5,5,0.0,2.383333333,1
2018-04-01 05:48:00,1,13.0,2,0.0,0.0,0
2018-04-01 06:18:00,1,13.5,6,0.0,0.0,0
2018-04-01 15:49:00,1,-1.0,1,4.0,0.0,0
2018-04-01 16:19:00,1,-0.5,13,4.0,0.0,0
2018-04-01 16:49:00,1,0.0,23,4.0,0.0,0
2018-04-01 17:19:00,1,0.5,33,4.0,0.0,0
2018-04-01 17:49:00,1,1.0,26,3.914905451,0.0,0
2018-04-01 18:19:00,1,1.5,56,3.448275862,0.0,0
2018-04-01 18:49:00,1,2.0,32,3.036707453,0.0,0
2018-04-01 19:19:00,1,2.5,40,3.0,0.0,0
2018-04-01 19:49:00,1,3.0,41,3.0,0.0,0
2018-04-01 20:19:00,1,3.5,30,3.0,0.0,0
2018-04-01 20:49:00,1,4.0,21,2.897849462,0.0,0
2018-04-01 21:19:00,1,4.5,60,2.433333333,0.0,0
2018-04-01 21:49:00,1,5.0,62,2.035483871,0.0,0
2018-04-01 22:19:00,1,5.5,53,2.0,0.0,0
2018-04-01 22:49:00,1,6.0,49,2.0,0.0,0
2018-04-01 23:19:00,1,6.5,45,2.0,0.0,0
2018-04-01 23:49:00,1,7.0,47,2.0,0.0,0
2018-05-01 00:19:00,1,7.5,36,2.0,0.0,0
2018-05-01 00:49:00,1,8.0,31,1.906506288,0.0,0
2018-05-01 01:19:00,1,8.5,17,1.440677966,3.266666667,1
2018-05-01 01:49:00,1,9.0,25,1.036085293,0.0,0
2018-05-01 02:19:00,1,9.5,13,1.0,0.0,0
2018-05-01 02:49:00,1,10.0,26,1.0,0.316666667,1
2018-05-01 03:19:00,1,10.5,21,1.0,1.45,1
2018-05-01 03:49:00,1,11.0,18,1.0,4.616666667,1
2018-05-01 04:19:00,1,11.5,14,1.0,0.0,0
2018-05-01 04:49:00,1,12.0,10,1.0,0.216666667,1
2018-05-01 05:19:00,1,12.5,14,1.0,0.0,0
2018-05-01 05:49:00,1,13.0,10,1.0,0.0,0
2018-05-01 06:19:00,1,13.5,4,0.0,0.0,0
2018-05-01 15:20:00,1,-1.5,2,4.0,0.0,0
2018-05-01 15:50:00,1,-1.0,8,4.0,0.0,0
2018-05-01 21:50:00,1,5.0,3,3.998511166,0.0,0
2018-05-01 22:20:00,1,5.5,49,3.738461538,0.0,0
2018-05-01 22:50:00,1,6.0,57,3.276923077,0.0,0
2018-05-01 23:20:00,1,6.5,54,3.002977667,0.0,0
2018-05-01 23:50:00,1,7.0,47,2.909571655,0.0,0
2018-06-01 00:20:00,1,7.5,43,2.459016393,0.0,0
2018-06-01 00:50:00,1,8.0,40,2.048122686,0.0,0
2018-06-01 01:20:00,1,8.5,40,2.0,0.0,0
2018-06-01 01:50:00,1,9.0,37,2.0,0.0,0
2018-06-01 02:20:00,1,9.5,31,2.0,0.0,0
2018-06-01 02:50:00,1,10.0,20,1.913412564,0.0,0
2018-06-01 03:20:00,1,10.5,9,1.438596491,0.0,0
2018-06-01 03:50:00,1,11.0,8,1.031126203,0.0,0
2018-06-01 04:20:00,1,11.5,12,1.0,0.0,0
2018-06-01 04:50:00,1,12.0,7,1.0,5.616666667,1
2018-06-01 05:20:00,1,12.5,5,1.0,0.0,0
2018-06-01 06:20:00,1,13.5,1,1.0,0.0,0
2018-08-01 16:22:00,1,-0.5,5,4.0,0.0,0
2018-08-01 16:52:00,1,0.0,12,4.0,0.0,0
2018-08-01 17:22:00,1,0.5,9,4.0,0.0,0
2018-08-01 17:52:00,1,1.0,8,4.0,0.0,0
2018-08-01 18:22:00,1,1.5,12,4.0,0.0,0
2018-08-01 18:52:00,1,2.0,24,4.0,0.0,0
2018-08-01 19:22:00,1,2.5,34,4.0,0.0,0
2018-08-01 19:52:00,1,3.0,29,3.866208355,0.0,0
2018-08-01 20:22:00,1,3.5,30,3.393442623,0.0,0
2018-08-01 20:52:00,1,4.0,21,3.023796933,0.0,0
2018-08-01 21:22:00,1,4.5,23,3.0,0.0,0
2018-08-01 21:52:00,1,5.0,35,3.0,0.0,0
2018-08-01 22:22:00,1,5.5,14,3.0,0.0,0
2018-08-01 22:52:00,1,6.0,35,2.890738814,0.0,0
2018-08-01 23:22:00,1,6.5,54,2.435483871,0.0,0
2018-08-01 23:52:00,1,7.0,51,2.040582726,0.0,0
2018-09-01 00:22:00,1,7.5,26,2.0,1.216666667,1
2018-09-01 00:52:00,1,8.0,26,2.0,7.95,1
2018-09-01 01:22:00,1,8.5,58,2.0,0.0,0
2018-09-01 01:52:00,1,9.0,30,1.863978495,0.0,0
2018-09-01 02:22:00,1,9.5,27,1.383333333,0.0,0
2018-09-01 02:52:00,1,10.0,44,1.019354839,0.0,0
2018-09-01 03:22:00,1,10.5,25,1.0,0.0,0
2018-09-01 03:52:00,1,11.0,16,1.0,0.0,0
2018-09-01 04:22:00,1,11.5,14,1.0,0.0,0
2018-09-01 04:52:00,1,12.0,5,1.0,0.0,0
2018-09-01 05:22:00,1,12.5,4,1.0,0.0,0
2018-09-01 05:52:00,1,13.0,2,1.0,0.0,0
2018-09-01 18:23:00,1,1.5,17,4.0,0.0,0
2018-09-01 18:53:00,1,2.0,26,4.0,0.0,0
2018-09-01 19:23:00,1,2.5,12,4.0,0.0,0
2018-09-01 19:53:00,1,3.0,42,4.0,0.0,0
2018-09-01 20:23:00,1,3.5,14,4.0,0.0,0
2018-09-01 20:53:00,1,4.0,16,4.0,0.0,0
2018-09-01 21:23:00,1,4.5,36,4.0,0.0,0
2018-09-01 21:53:00,1,5.0,34,4.0,0.0,0
2018-09-01 22:23:00,1,5.5,30,4.0,0.0,0
2018-09-01 22:53:00,1,6.0,16,4.0,0.0,0
2018-09-01 23:23:00,1,6.5,50,4.0,0.0,0
2018-09-01 23:53:00,1,7.0,35,4.0,0.0,0
2018-10-01 00:23:00,1,7.5,29,4.0,0.0,0
2018-10-01 00:53:00,1,8.0,40,3.877842411,0.0,0
2018-10-01 01:23:00,1,8.5,48,3.409836066,0.0,0
2018-10-01 01:53:00,1,9.0,67,3.02908514,1.783333333,1
2018-10-01 02:23:00,1,9.5,39,3.0,0.0,0
2018-10-01 02:53:00,1,10.0,38,3.0,0.0,0
2018-10-01 03:23:00,1,10.5,38,3.0,0.0,0
2018-10-01 03:53:00,1,11.0,18,2.851612903,8.566666667,1
2018-10-01 04:23:00,1,11.5,23,2.366666667,0.0,0
2018-10-01 04:53:00,1,12.0,11,2.015053763,0.0,0
2018-10-01 05:23:00,1,12.5,8,2.0,0.0,0
2018-10-01 05:53:00,1,13.0,4,1.851612903,0.0,0
2018-10-01 06:23:00,1,13.5,2,1.366666667,0.0,0
2018-10-01 15:54:00,1,-1.0,3,4.0,0.0,0
2018-10-01 16:24:00,1,-0.5,7,4.0,0.0,0
2018-10-01 16:54:00,1,0.0,4,4.0,0.0,0
2018-10-01 17:24:00,1,0.5,7,4.0,0.0,0
2018-10-01 17:54:00,1,1.0,8,4.0,0.0,0
2018-10-01 18:24:00,1,1.5,27,4.0,0.0,0
2018-10-01 18:54:00,1,2.0,32,3.846390169,0.0,0
2018-10-01 19:24:00,1,2.5,50,3.380952381,0.0,0
2018-10-01 19:54:00,1,3.0,37,3.023041475,0.0,0
2018-10-01 20:24:00,1,3.5,35,3.0,0.0,0
2018-10-01 20:54:00,1,4.0,40,2.841353781,0.0,0
2018-10-01 21:24:00,1,4.5,23,2.360655738,0.0,0
2018-10-01 21:54:00,1,5.0,12,2.01480698,0.0,0
2018-10-01 22:24:00,1,5.5,40,2.0,0.0,0
2018-10-01 22:54:00,1,6.0,47,2.0,0.0,0
2018-10-01 23:24:00,1,6.5,38,2.0,2.05,2
2018-10-01 23:54:00,1,7.0,66,1.863978495,1.083333333,1
2018-11-01 00:24:00,1,7.5,24,1.383333333,0.0,0
2018-11-01 00:54:00,1,8.0,26,1.019354839,0.0,0
2018-11-01 01:24:00,1,8.5,34,1.0,0.0,0
2018-11-01 01:54:00,1,9.0,34,1.0,1.15,1
2018-11-01 02:24:00,1,9.5,54,0.0,0.0,0
2018-01-27 19:09:00,1,2.0,18,0.0,0.0,0
2018-01-27 19:39:00,1,2.5,68,4.0,0.0,0
2018-01-27 20:09:00,1,3.0,61,4.0,0.0,0
2018-01-27 20:39:00,1,3.5,62,4.0,0.166666667,1
2018-01-27 21:09:00,1,4.0,72,4.0,0.0,0
2018-01-27 21:39:00,1,4.5,75,3.991359447,0.0,0
