time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
2018-06-05 23:24:00,5,4.0,20,3.0,9.35,1
2018-06-05 23:54:00,5,4.5,13,3.0,1.95,1
2018-07-05 00:24:00,5,5.0,13,3.0,1.483333333,2
2018-07-05 00:54:00,5,5.5,20,3.0,2.833333333,3
2018-07-05 01:24:00,5,6.0,24,3.0,0.0,0
2018-07-05 01:54:00,5,6.5,28,3.0,0.0,0
2018-07-05 02:24:00,5,7.0,14,3.0,24.4,4
2018-07-05 02:54:00,5,7.5,27,3.0,4.066666667,1
2018-07-05 03:24:00,5,8.0,11,3.0,27.0,4
2018-07-05 03:54:00,5,8.5,13,2.88856305,2.083333333,5
2018-07-05 04:24:00,5,9.0,14,2.381818182,25.78333333,3
2018-07-05 04:54:00,5,9.5,6,2.012316716,0.0,0
2018-07-05 05:24:00,5,10.0,13,2.0,22.43333333,3
2018-07-05 05:54:00,5,10.5,5,2.0,0.0,0
2018-07-05 06:24:00,5,11.0,8,2.0,0.0,0
2018-07-05 06:54:00,5,11.5,5,2.0,0.0,0
2018-07-05 07:24:00,5,12.0,3,2.0,0.0,0
2018-07-05 07:54:00,5,12.5,1,2.0,0.0,0
2018-07-05 17:25:00,5,-2.0,14,4.0,0.0,0
2018-07-05 17:55:00,5,-1.5,20,4.0,0.0,0
2018-07-05 18:25:00,5,-1.0,22,4.0,3.9,1
2018-07-05 18:55:00,5,-0.5,23,3.856819468,1.283333333,1
2018-07-05 19:25:00,5,0.0,32,3.350877193,0.0,0
2018-07-05 19:55:00,5,0.5,46,3.008488964,0.0,0
2018-07-05 20:25:00,5,1.0,17,3.0,0.0,0
2018-07-05 20:55:00,5,1.5,17,3.0,3.55,3
2018-07-05 21:25:00,5,2.0,28,3.0,0.0,0
2018-07-05 21:55:00,5,2.5,22,3.0,0.333333333,1
2018-07-05 22:25:00,5,3.0,19,3.0,0.0,0
2018-07-05 22:55:00,5,3.5,35,3.0,0.0,0
2018-07-05 23:25:00,5,4.0,22,3.0,7.133333333,1
2018-07-05 23:55:00,5,4.5,18,2.835975943,0.0,0
2018-08-05 00:25:00,5,5.0,27,2.338983051,3.466666667,1
2018-08-05 00:55:00,5,5.5,38,2.008201203,1.383333333,1
2018-08-05 01:25:00,5,6.0,46,2.0,0.0,0
2018-08-05 01:55:00,5,6.5,48,2.0,0.0,0
2018-08-05 02:25:00,5,7.0,59,2.0,2.766666667,1
2018-08-05 02:55:00,5,7.5,28,2.0,0.85,1
2018-08-05 03:25:00,5,8.0,24,2.0,3.05,1
2018-08-05 03:55:00,5,8.5,31,2.0,5.066666667,2
2018-08-05 04:25:00,5,9.0,18,1.615384615,0.0,0
2018-08-05 04:55:00,5,9.5,13,1.037220844,1.616666667,1
2018-08-05 05:25:00,5,10.0,10,1.0,2.183333333,1
2018-08-05 05:55:00,5,10.5,2,1.0,0.0,0
2018-08-05 06:25:00,5,11.0,3,0.0,0.0,0
2018-08-05 08:25:00,5,13.0,3,0.0,0.0,0
2018-08-05 23:56:00,5,4.5,44,0.0,0.0,0
2018-09-05 00:26:00,5,5.0,59,0.0,0.0,0
2018-09-05 00:56:00,5,5.5,82,0.0,0.0,0
2018-09-05 01:26:00,5,6.0,27,0.0,4.35,1
2018-09-05 01:56:00,5,6.5,32,0.0,0.0,0
2018-09-05 02:26:00,5,7.0,52,0.0,6.666666667,1
2018-09-05 02:56:00,5,7.5,34,0.0,4.066666667,1
2018-09-05 03:26:00,5,8.0,29,0.0,4.933333333,1
2018-09-05 03:56:00,5,8.5,21,0.0,1.166666667,2
2018-09-05 04:26:00,5,9.0,15,0.0,24.26666667,2
2018-09-05 04:56:00,5,9.5,15,0.0,6.633333333,2
2018-09-05 05:26:00,5,10.0,6,0.0,0.0,0
2018-09-05 05:56:00,5,10.5,1,0.0,0.0,0
2018-09-05 06:26:00,5,11.0,2,0.0,0.0,0
2018-09-05 06:56:00,5,11.5,8,0.0,0.0,0
2018-09-05 07:26:00,5,12.0,2,0.0,0.0,0
2018-09-05 08:26:00,5,13.0,1,0.0,0.0,0
2018-09-05 08:56:00,5,13.5,1,0.0,0.0,0
2018-09-05 17:26:00,5,-2.0,8,4.0,0.0,0
2018-09-05 17:56:00,5,-1.5,22,4.0,0.0,0
2018-09-05 18:26:00,5,-1.0,44,4.0,0.0,0
2018-09-05 18:56:00,5,-0.5,45,3.811290323,0.0,0
2018-09-05 19:26:00,5,0.0,31,3.316666667,0.0,0
2018-09-05 19:56:00,5,0.5,12,3.005376344,0.0,0
2018-09-05 20:26:00,5,1.0,35,3.0,0.0,0
2018-09-05 20:56:00,5,1.5,49,3.0,0.0,0
2018-09-05 21:26:00,5,2.0,64,3.0,0.0,0
2018-09-05 21:56:00,5,2.5,31,3.0,0.0,0
2018-09-05 22:26:00,5,3.0,13,3.0,0.0,0
2018-09-05 22:56:00,5,3.5,14,3.0,0.0,0
2018-09-05 23:26:00,5,4.0,42,3.0,0.0,0
2018-09-05 23:56:00,5,4.5,18,3.0,0.0,0
2018-10-05 00:26:00,5,5.0,37,3.0,0.0,0
2018-10-05 00:56:00,5,5.5,40,3.0,1.433333333,1
2018-10-05 01:26:00,5,6.0,34,3.0,7.433333333,1
2018-10-05 01:56:00,5,6.5,33,3.0,0.0,0
2018-10-05 02:26:00,5,7.0,30,3.0,1.383333333,1
2018-10-05 02:56:00,5,7.5,12,3.0,4.116666667,1
2018-10-05 03:26:00,5,8.0,10,3.0,5.65,1
2018-10-05 03:56:00,5,8.5,24,2.823084677,0.0,0
2018-10-05 04:26:00,5,9.0,14,2.359375,5.55,2
2018-10-05 04:56:00,5,9.5,25,2.018145161,1.55,1
2018-10-05 05:26:00,5,10.0,19,2.0,2.516666667,2
2018-10-05 05:56:00,5,10.5,8,2.0,1.883333333,1
2018-10-05 06:26:00,5,11.0,9,2.0,0.0,0
2018-10-05 06:56:00,5,11.5,7,2.0,0.0,0
2018-10-05 07:26:00,5,12.0,3,2.0,0.0,0
2018-10-05 07:56:00,5,12.5,1,2.0,0.0,0
2018-10-05 08:26:00,5,13.0,3,2.0,0.0,0
2018-10-05 17:27:00,5,-2.0,5,4.0,0.0,0
2018-10-05 17:57:00,5,-1.5,11,4.0,0.0,0
2018-10-05 18:27:00,5,-1.0,6,4.0,0.0,0
2018-10-05 18:57:00,5,-0.5,6,3.828133263,0.0,0
2018-10-05 19:27:00,5,0.0,1,3.344262295,0.0,0
2018-10-05 19:57:00,5,0.5,4,3.011105235,23.43333333,2
2018-10-05 20:27:00,5,1.0,18,3.0,4.333333333,2
2018-10-05 20:57:00,5,1.5,38,3.0,1.733333333,1
2018-10-05 21:27:00,5,2.0,24,3.0,0.0,0
2018-10-05 21:57:00,5,2.5,36,3.0,4.383333333,1
2018-10-05 22:27:00,5,3.0,34,3.0,0.0,0
2018-10-05 22:57:00,5,3.5,21,3.0,0.0,0
2018-10-05 23:27:00,5,4.0,26,3.0,1.1,1
2018-10-05 23:57:00,5,4.5,32,3.0,5.783333333,1
2018-11-05 00:27:00,5,5.0,17,3.0,0.0,0
2018-11-05 00:57:00,5,5.5,28,3.0,0.0,0
2018-11-05 01:27:00,5,6.0,29,3.0,8.283333333,2
2018-11-05 01:57:00,5,6.5,29,2.819243604,4.716666667,2
2018-11-05 02:27:00,5,7.0,12,2.310344828,25.1,2
2018-11-05 02:57:00,5,7.5,23,2.003337041,0.0,0
2018-11-05 03:27:00,5,8.0,11,2.0,0.0,0
2018-11-05 03:57:00,5,8.5,13,2.0,7.133333333,2
2018-11-05 04:27:00,5,9.0,15,2.0,6.983333333,2
2018-11-05 04:57:00,5,9.5,5,2.0,3.45,1
2018-11-05 05:27:00,5,10.0,3,2.0,6.55,2
2018-11-05 05:57:00,5,10.5,3,2.0,3.266666667,1
2018-11-05 06:27:00,5,11.0,3,2.0,0.0,0
2018-11-05 06:57:00,5,11.5,3,2.0,0.0,0
2018-11-05 07:27:00,5,12.0,5,2.0,0.0,0
2018-11-05 07:57:00,5,12.5,11,2.0,0.0,0
2018-11-05 08:27:00,5,13.0,3,0.0,0.0,0
2018-05-13 20:29:00,5,1.0,1,4.0,0.0,0
2018-05-13 20:59:00,5,1.5,10,3.885116016,0.0,0
2018-05-13 21:29:00,5,2.0,8,3.622807018,0.0,0
2018-05-13 21:59:00,5,2.5,21,3.359649123,7.9,2
2018-05-13 22:29:00,5,3.0,16,3.099320883,5.1,3
2018-05-13 22:59:00,5,3.5,30,3.0,0.0,0
2018-05-13 23:29:00,5,4.0,21,3.0,0.6,1
2018-05-13 23:59:00,5,4.5,2,3.0,32.46666667,3
2018-05-14 00:29:00,5,5.0,42,3.0,4.633333333,2
2018-05-14 00:59:00,5,5.5,26,3.0,17.26666667,2
2018-05-14 01:29:00,5,6.0,37,3.0,1.55,1
2018-05-14 01:59:00,5,6.5,32,3.0,0.0,0
2018-05-14 02:29:00,5,7.0,34,3.0,0.0,0
2018-05-14 02:59:00,5,7.5,23,3.0,0.0,0
2018-05-14 03:29:00,5,8.0,24,3.0,11.1,1
2018-05-14 03:59:00,5,8.5,14,3.0,1.2,2
2018-05-14 04:29:00,5,9.0,11,3.0,2.133333333,1
2018-05-14 04:59:00,5,9.5,4,3.0,13.78333333,3
2018-05-14 05:29:00,5,10.0,6,3.0,3.883333333,2
2018-05-14 05:59:00,5,10.5,10,3.0,0.0,0
2018-05-14 06:29:00,5,11.0,7,3.0,0.0,0
2018-05-14 07:59:00,5,12.5,1,3.0,0.0,0
2018-05-16 17:31:00,5,-2.0,1,4.0,0.0,0
2018-05-16 18:01:00,5,-1.5,1,4.0,0.0,0
2018-05-16 19:01:00,5,-0.5,11,3.737704918,0.0,0
2018-05-16 20:01:00,5,0.5,3,3.0,2.9,1
2018-05-16 20:31:00,5,1.0,33,3.0,0.0,0
2018-05-16 21:01:00,5,1.5,12,3.0,3.0,1
2018-05-16 21:31:00,5,2.0,17,3.0,4.5,4
2018-05-16 22:01:00,5,2.5,39,3.0,2.85,4
2018-05-16 22:31:00,5,3.0,19,2.999471179,5.6,3
2018-05-16 23:01:00,5,3.5,37,2.737704918,0.0,0
2018-05-16 23:31:00,5,4.0,40,2.245901639,0.0,0
2018-05-17 00:01:00,5,4.5,31,2.0,0.0,0
2018-05-17 00:31:00,5,5.0,22,2.0,0.0,0
2018-05-17 01:01:00,5,5.5,21,2.0,0.0,0
2018-05-17 01:31:00,5,6.0,35,2.0,0.2,1
2018-05-17 02:01:00,5,6.5,28,2.0,0.0,0
2018-05-17 02:31:00,5,7.0,20,2.0,3.466666667,1
2018-05-17 03:01:00,5,7.5,42,1.809384164,2.1,1
2018-05-17 03:31:00,5,8.0,30,1.272727273,3.083333333,2
2018-05-17 04:01:00,5,8.5,14,1.0,2.716666667,1
2018-05-17 04:31:00,5,9.0,24,1.0,3.666666667,1
2018-05-17 05:01:00,5,9.5,16,1.0,3.383333333,1
2018-05-17 05:31:00,5,10.0,15,1.0,0.0,0
2018-05-17 06:01:00,5,10.5,4,0.0,0.0,0
2018-05-17 06:31:00,5,11.0,1,0.0,0.0,0
2018-05-17 08:31:00,5,13.0,1,0.0,0.0,0
2018-05-17 17:32:00,5,-2.0,10,4.0,0.0,0
2018-05-17 18:02:00,5,-1.5,6,4.0,0.0,0
2018-05-17 18:32:00,5,-1.0,11,3.998413538,0.0,0
2018-05-17 19:02:00,5,-0.5,15,3.721311475,9.2,2
2018-05-17 19:32:00,5,0.0,15,3.230037017,0.0,0
2018-05-17 20:02:00,5,0.5,25,3.0,0.0,0
2018-05-17 20:32:00,5,1.0,31,3.0,0.5,2
2018-05-17 21:02:00,5,1.5,34,3.0,0.0,0
2018-05-17 21:32:00,5,2.0,40,3.0,0.0,0
2018-05-17 22:02:00,5,2.5,50,2.758064516,0.0,0
2018-05-17 22:32:00,5,3.0,30,2.241935484,6.433333333,1
2018-05-17 23:02:00,5,3.5,40,2.0,0.0,0
2018-05-17 23:32:00,5,4.0,28,2.0,8.983333333,1
2018-05-18 00:02:00,5,4.5,45,2.0,0.0,0
2018-05-18 00:32:00,5,5.0,22,2.0,0.0,0
2018-05-18 01:02:00,5,5.5,37,2.0,0.0,0
2018-05-18 01:32:00,5,6.0,22,1.999487967,2.366666667,1
2018-05-18 02:02:00,5,6.5,52,1.746031746,0.0,0
2018-05-18 02:32:00,5,7.0,30,1.26984127,0.0,0
2018-05-18 03:02:00,5,7.5,37,1.001536098,0.3,1
2018-05-18 03:32:00,5,8.0,14,1.0,1.883333333,1
2018-05-18 04:02:00,5,8.5,29,1.0,0.0,0
2018-05-18 04:32:00,5,9.0,13,1.0,0.366666667,1
2018-05-18 05:02:00,5,9.5,11,0.782608696,1.033333333,1
2018-05-18 05:32:00,5,10.0,4,0.347826087,0.0,0
2018-05-18 07:02:00,5,11.5,3,0.0,0.0,0
2018-05-18 08:02:00,5,12.5,1,0.0,0.0,0
2018-05-18 18:03:00,5,-1.5,7,4.0,4.933333333,1
2018-05-18 18:33:00,5,-1.0,1,3.996827076,0.0,0
2018-05-18 19:03:00,5,-0.5,40,3.704918033,0.0,0
2018-05-18 19:33:00,5,0.0,24,3.214701216,0.0,0
2018-05-18 20:03:00,5,0.5,2,3.0,0.0,0
2018-05-18 20:33:00,5,1.0,12,3.0,1.633333333,1
2018-05-18 21:03:00,5,1.5,17,3.0,0.0,0
2018-05-18 21:33:00,5,2.0,25,3.0,1.166666667,1
2018-05-18 22:03:00,5,2.5,19,3.0,0.433333333,1
2018-05-18 22:33:00,5,3.0,35,3.0,0.0,0
2018-05-18 23:03:00,5,3.5,15,3.0,0.0,0
2018-05-18 23:33:00,5,4.0,57,3.0,0.0,0
2018-05-19 00:03:00,5,4.5,43,2.749423963,0.0,0
2018-05-19 00:33:00,5,5.0,38,2.217741935,3.6,1
2018-05-19 01:03:00,5,5.5,42,2.0,0.0,0
2018-05-19 01:33:00,5,6.0,33,2.0,0.0,0
2018-05-19 02:03:00,5,6.5,39,2.0,0.0,0
2018-05-19 02:33:00,5,7.0,35,2.0,0.0,0
2018-05-19 03:03:00,5,7.5,4,2.0,3.35,1
2018-05-19 03:33:00,5,8.0,8,1.999443826,4.333333333,1
2018-05-19 04:03:00,5,8.5,21,1.724137931,0.0,0
2018-05-19 04:33:00,5,9.0,16,1.210233593,0.0,0
2018-05-19 05:03:00,5,9.5,14,1.0,4.0,1
2018-05-19 05:33:00,5,10.0,7,1.0,0.0,0
2018-05-19 06:03:00,5,10.5,2,1.0,0.0,0
2018-05-19 17:33:00,5,-2.0,3,4.0,0.0,0
2018-05-19 18:03:00,5,-1.5,2,4.0,0.0,0
2018-05-19 18:33:00,5,-1.0,6,4.0,0.0,0
2018-05-19 19:03:00,5,-0.5,6,4.0,0.0,0
2018-05-19 19:33:00,5,0.0,10,3.996774194,8.666666667,1
2018-05-19 20:03:00,5,0.5,28,3.7,0.0,0
2018-05-19 20:33:00,5,1.0,39,3.203225806,0.0,0
2018-05-19 21:03:00,5,1.5,25,3.0,2.366666667,1
2018-05-19 21:33:00,5,2.0,32,3.0,0.0,0
2018-05-19 22:03:00,5,2.5,29,3.0,2.283333333,1
2018-05-19 22:33:00,5,3.0,31,3.0,0.0,0
2018-05-19 23:03:00,5,3.5,37,3.0,0.0,0
2018-05-19 23:33:00,5,4.0,26,3.0,0.0,0
2018-05-20 00:03:00,5,4.5,49,2.754098361,0.0,0
2018-05-20 00:33:00,5,5.0,15,2.262295082,2.716666667,1
2018-05-20 01:03:00,5,5.5,12,2.000528821,3.816666667,1
2018-05-20 01:33:00,5,6.0,30,2.0,0.0,0
2018-05-20 02:03:00,5,6.5,26,2.0,0.0,0
2018-05-20 02:33:00,5,7.0,17,2.0,2.566666667,1
2018-05-20 03:03:00,5,7.5,27,2.0,0.0,0
2018-05-20 03:33:00,5,8.0,16,2.0,0.216666667,1
2018-05-20 04:03:00,5,8.5,17,2.0,5.533333333,1
2018-05-20 04:33:00,5,9.0,9,2.0,0.0,0
2018-05-20 05:03:00,5,9.5,7,2.0,0.0,0
2018-05-20 05:33:00,5,10.0,13,1.99755002,0.0,0
2018-05-20 06:03:00,5,10.5,6,1.772151899,0.0,0
2018-05-20 07:03:00,5,11.5,1,1.055532871,0.0,0
2018-05-20 17:34:00,5,-2.0,2,4.0,0.0,0
2018-05-20 18:04:00,5,-1.5,18,4.0,0.0,0
2018-05-20 18:34:00,5,-1.0,1,3.838709677,0.0,0
2018-05-20 19:04:00,5,-0.5,6,3.0,0.0,0
2018-05-20 19:34:00,5,0.0,13,3.0,0.0,0
2018-05-20 20:04:00,5,0.5,9,3.0,0.0,0
2018-05-20 20:34:00,5,1.0,22,3.0,0.0,0
2018-05-20 21:04:00,5,1.5,27,3.0,0.0,0
2018-05-20 21:34:00,5,2.0,10,3.0,21.73333333,1
2018-05-20 22:04:00,5,2.5,33,3.0,7.15,1
2018-05-20 22:34:00,5,3.0,21,2.996878252,0.0,0
2018-05-20 23:04:00,5,3.5,38,2.709677419,0.0,0
2018-05-20 23:34:00,5,4.0,29,2.226326743,0.0,0
2018-05-21 00:04:00,5,4.5,28,2.0,0.0,0
2018-05-21 00:34:00,5,5.0,17,2.0,8.966666667,1
2018-05-21 01:04:00,5,5.5,53,2.0,0.0,0
2018-05-21 01:34:00,5,6.0,32,2.0,0.0,0
2018-05-21 02:04:00,5,6.5,34,2.0,0.0,0
2018-05-21 02:34:00,5,7.0,21,2.0,7.766666667,1
2018-05-21 03:04:00,5,7.5,37,1.745762712,0.0,0
2018-05-21 03:34:00,5,8.0,27,1.237834882,0.0,0
2018-05-21 04:04:00,5,8.5,21,1.0,0.0,0
2018-05-21 04:34:00,5,9.0,9,1.0,0.0,0
2018-05-21 05:04:00,5,9.5,13,1.0,0.0,0
2018-05-21 05:34:00,5,10.0,13,1.0,0.0,0
2018-05-21 06:04:00,5,10.5,8,1.0,0.0,0
2018-05-21 06:34:00,5,11.0,6,1.0,0.0,0
2018-05-21 07:04:00,5,11.5,1,1.0,0.0,0
2018-05-21 07:34:00,5,12.0,1,1.0,0.0,0
2018-05-21 17:35:00,5,-2.0,1,4.0,0.0,0
2018-05-21 18:05:00,5,-1.5,1,4.0,0.0,0
2018-05-21 18:35:00,5,-1.0,5,3.999423963,0.0,0
2018-05-21 19:05:00,5,-0.5,3,3.714285714,0.0,0
2018-05-21 19:35:00,5,0.0,18,3.187211982,0.0,0
2018-05-21 20:05:00,5,0.5,4,3.0,0.0,0
2018-05-21 20:35:00,5,1.0,13,2.998302207,0.45,1
2018-05-21 21:05:00,5,1.5,20,2.701754386,0.0,0
2018-05-21 21:35:00,5,2.0,15,2.183927561,2.266666667,1
2018-05-21 22:05:00,5,2.5,37,2.0,0.0,0
2018-05-21 22:35:00,5,3.0,11,2.0,0.0,0
2018-05-21 23:05:00,5,3.5,41,2.0,3.616666667,2
2018-05-21 23:35:00,5,4.0,42,2.0,0.0,0
2018-05-22 00:05:00,5,4.5,20,2.0,4.7,1
2018-05-22 00:35:00,5,5.0,46,2.0,0.0,0
2018-05-22 01:05:00,5,5.5,31,2.0,0.0,0
2018-05-22 01:35:00,5,6.0,19,1.99219563,1.25,1
2018-05-22 02:05:00,5,6.5,27,1.677419355,1.266666667,1
2018-05-22 02:35:00,5,7.0,24,1.196670135,0.0,0
2018-05-22 03:05:00,5,7.5,41,1.0,0.0,0
2018-05-22 03:35:00,5,8.0,28,1.0,0.0,0
2018-05-22 04:05:00,5,8.5,22,1.0,0.0,0
2018-05-22 04:35:00,5,9.0,11,1.0,0.0,0
2018-05-22 05:05:00,5,9.5,9,1.0,0.0,0
2018-05-22 05:35:00,5,10.0,7,1.0,0.0,0
2018-05-22 06:05:00,5,10.5,4,0.0,0.0,0
2018-05-22 17:35:00,5,-2.0,13,4.0,0.0,0
2018-05-22 18:05:00,5,-1.5,9,4.0,0.0,0
2018-05-22 18:35:00,5,-1.0,2,3.992319508,0.0,0
2018-05-22 19:35:00,5,0.0,1,3.207885305,0.0,0
2018-05-22 20:05:00,5,0.5,4,3.0,0.0,0
2018-05-22 20:35:00,5,1.0,13,3.0,0.0,0
2018-05-22 21:05:00,5,1.5,38,3.0,0.0,0
2018-05-22 21:35:00,5,2.0,14,3.0,0.0,0
2018-05-22 22:05:00,5,2.5,34,3.0,0.0,0
2018-05-22 22:35:00,5,3.0,25,3.0,0.0,0
2018-05-22 23:05:00,5,3.5,43,3.0,0.0,0
2018-05-22 23:35:00,5,4.0,33,3.0,0.0,0
2018-05-23 00:05:00,5,4.5,23,3.0,0.0,0
2018-05-23 00:35:00,5,5.0,29,3.0,0.0,0
2018-05-23 01:05:00,5,5.5,43,3.0,0.0,0
2018-05-23 01:35:00,5,6.0,48,3.0,0.0,0
2018-05-23 02:05:00,5,6.5,12,3.0,0.0,0
2018-05-23 02:35:00,5,7.0,33,3.0,0.0,0
2018-05-23 03:05:00,5,7.5,48,3.0,0.0,0
2018-05-23 03:35:00,5,8.0,33,3.0,0.0,0
2018-05-23 04:05:00,5,8.5,23,3.0,0.0,0
2018-05-23 04:35:00,5,9.0,4,3.0,0.0,0
2018-05-23 05:05:00,5,9.5,6,3.0,0.0,0
2018-05-23 05:35:00,5,10.0,4,3.0,0.0,0
2018-05-23 06:05:00,5,10.5,7,3.0,0.0,0
2018-05-23 06:35:00,5,11.0,2,3.0,0.0,0
2018-05-31 17:41:00,5,-2.0,6,4.0,0.0,0
2018-05-31 18:41:00,5,-1.0,5,3.964516129,0.0,0
2018-05-31 19:11:00,5,-0.5,12,3.566666667,0.0,0
2018-05-31 19:41:00,5,0.0,28,3.102150538,0.0,0
2018-05-31 20:11:00,5,0.5,36,3.0,0.0,0
2018-05-31 20:41:00,5,1.0,15,3.0,0.0,0
2018-05-31 21:11:00,5,1.5,39,3.0,0.0,0
2018-05-31 21:41:00,5,2.0,37,3.0,0.0,0
2018-05-31 22:11:00,5,2.5,41,3.0,0.0,0
2018-05-31 22:41:00,5,3.0,27,3.0,0.0,0
2018-05-31 23:11:00,5,3.5,39,3.0,2.283333333,1
2018-05-31 23:41:00,5,4.0,52,2.969928923,0.0,0
2018-01-06 00:11:00,6,4.5,54,2.576271186,0.0,0
2018-01-06 00:41:00,6,5.0,59,2.103881903,0.0,0
2018-01-06 01:11:00,6,5.5,79,2.0,0.0,0
2018-01-06 01:41:00,6,6.0,71,1.96566077,0.0,0
2018-01-06 02:11:00,6,6.5,68,1.580645161,0.0,0
2018-01-06 02:41:00,6,7.0,56,1.120187305,0.0,0
2018-01-06 03:11:00,6,7.5,59,1.0,0.0,0
2018-01-06 03:41:00,6,8.0,20,1.0,0.0,0
2018-01-06 04:11:00,6,8.5,7,1.0,0.0,0
2018-01-06 04:41:00,6,9.0,6,1.0,0.0,0
2018-01-06 05:11:00,6,9.5,7,1.0,0.0,0
2018-01-06 05:41:00,6,10.0,2,1.0,0.0,0
